order,node_id_1based,x,y,next_node_id_1based
743,2457,12916.6667,86533.3333,956
744,956,12916.6667,86533.3333,889
745,889,12916.6667,86550.0,1509
746,1509,12900.0,86566.6667,2536
747,2536,12900.0,86566.6667,2867
748,2867,12883.3333,86550.0,2447
749,2447,12886.9444,86538.0556,390
750,390,12886.9444,86538.0556,1659
751,1659,12866.6667,86533.3333,246
752,246,12850.0,86533.3333,1461
753,1461,12850.0,86533.3333,612
754,612,12850.0,86516.6667,2654
755,2654,12850.0,86500.0,2737
756,2737,12833.3333,86516.6667,979
757,979,12816.6667,86483.3333,1718
758,1718,12833.3333,86466.6667,1388
759,1388,12833.3333,86466.6667,2626
760,2626,12850.0,86450.0,1883
761,1883,12866.6667,86433.3333,1886
762,1886,12883.3333,86433.3333,2576
763,2576,12883.3333,86466.6667,176
764,176,12883.3333,86466.6667,1259
765,1259,12883.3333,86466.6667,1785
766,1785,12900.0,86466.6667,961
767,961,12933.8889,86462.7778,1531
768,1531,12950.0,86466.6667,3183
769,3183,12983.3333,86483.3333,3184
770,3184,12983.3333,86483.3333,2803
771,2803,12983.3333,86483.3333,1306
772,1306,13000.0,86483.3333,1308
773,1308,13000.0,86483.3333,1138
774,1138,13066.6667,86450.0,2520
775,2520,13066.6667,86450.0,1329
776,1329,13083.3333,86450.0,2594
777,2594,13083.3333,86450.0,996
778,996,13133.3333,86450.0,1148
779,1148,13083.3333,86400.0,1147
780,1147,13083.3333,86400.0,1851
781,1851,13083.3333,86400.0,2537
782,2537,13050.0,86383.3333,2327
783,2327,13083.3333,86350.0,641
784,641,13116.6667,86333.3333,2041
785,2041,13133.3333,86300.0,2195
786,2195,13133.3333,86333.3333,1755
787,1755,13183.3333,86366.6667,2868
788,2868,13283.3333,86333.3333,2750
789,2750,13283.3333,86333.3333,768
790,768,13233.3333,86300.0,138
791,138,13233.3333,86300.0,2471
792,2471,13233.3333,86283.3333,997
793,997,13233.3333,86283.3333,1669
794,1669,13200.0,86233.3333,1016
795,1016,13200.0,86233.3333,1327
796,1327,13150.0,86233.3333,2192
797,2192,13116.6667,86216.6667,1572
798,1572,13100.0,86166.6667,17
799,17,13116.6667,86166.6667,3004
800,3004,13116.6667,86166.6667,2284
801,2284,13150.0,86183.3333,1939
802,1939,13150.0,86183.3333,396
803,396,13150.0,86183.3333,2972
804,2972,13183.3333,86166.6667,2007
805,2007,13183.3333,86166.6667,2452
806,2452,13216.6667,86183.3333,621
807,621,13216.6667,86116.6667,977
808,977,13200.0,86100.0,2597
809,2597,13216.6667,86050.0,1358
810,1358,13216.6667,86050.0,21
811,21,13183.3333,86033.3333,242
812,242,13150.0,86066.6667,832
813,832,13150.0,86066.6667,345
814,345,13150.0,86100.0,693
815,693,13133.3333,86100.0,971
816,971,13083.3333,86100.0,1565
817,1565,13066.6667,86133.3333,1462
818,1462,13066.6667,86133.3333,1604
819,1604,13033.3333,86166.6667,1104
820,1104,12950.0,86166.6667,812
821,812,12931.9444,86195.2778,443
822,443,12900.0,86200.0,2770
823,2770,12900.0,86233.3333,3136
824,3136,12900.0,86233.3333,939
825,939,12883.3333,86233.3333,2158
826,2158,12866.6667,86200.0,2621
827,2621,12866.6667,86200.0,2172
828,2172,12866.6667,86200.0,1737
829,1737,12838.6111,86217.5,940
830,940,12816.6667,86233.3333,1641
831,1641,12800.0,86266.6667,608
832,608,12816.6667,86283.3333,1578
833,1578,12833.3333,86266.6667,1430
834,1430,12850.0,86266.6667,1940
835,1940,12883.3333,86283.3333,2230
836,2230,12900.0,86283.3333,2641
837,2641,12900.0,86283.3333,1599
838,1599,12900.0,86316.6667,2834
839,2834,12916.6667,86316.6667,670
840,670,12933.0556,86348.6111,1654
841,1654,12966.6667,86366.6667,1917
842,1917,12966.6667,86333.3333,1802
843,1802,12983.3333,86316.6667,1744
844,1744,12983.3333,86300.0,2628
845,2628,12966.6667,86300.0,1695
846,1695,12933.3333,86266.6667,2811
847,2811,12950.0,86266.6667,1646
848,1646,12969.4444,86236.6667,220
849,220,12969.4444,86236.6667,1395
850,1395,13000.0,86250.0,3176
851,3176,13033.3333,86233.3333,2040
852,2040,13033.3333,86233.3333,3201
853,3201,13050.0,86250.0,3147
854,3147,13050.0,86250.0,2794
855,2794,13050.0,86250.0,1332
856,1332,13066.6667,86283.3333,2341
857,2341,13050.0,86283.3333,2681
858,2681,13050.0,86283.3333,2339
859,2339,13050.0,86283.3333,1529
860,1529,13050.0,86283.3333,1916
861,1916,13050.0,86300.0,1933
862,1933,13050.0,86300.0,1915
863,1915,13050.0,86300.0,1571
864,1571,13033.3333,86300.0,135
865,135,13016.6667,86316.6667,557
866,557,13016.6667,86316.6667,2572
867,2572,13016.6667,86333.3333,2328
868,2328,13016.6667,86350.0,1103
869,1103,13000.0,86400.0,1508
870,1508,12966.6667,86433.3333,1216
871,1216,12900.0,86400.0,1924
872,1924,12866.6667,86383.3333,567
873,567,12883.3333,86350.0,1510
874,1510,12866.6667,86333.3333,2592
875,2592,12833.3333,86350.0,2280
876,2280,12833.3333,86316.6667,2473
877,2473,12816.6667,86316.6667,604
878,604,12816.6667,86316.6667,2423
879,2423,12800.0,86300.0,3436
880,3436,12766.6667,86283.3333,1372
881,1372,12748.8889,86302.5,1926
882,1926,12748.8889,86302.5,1996
883,1996,12748.8889,86302.5,3251
884,3251,12733.3333,86316.6667,1256
885,1256,12766.6667,86350.0,2573
886,2573,12766.6667,86350.0,445
887,445,12801.1111,86370.5556,442
888,442,12801.1111,86370.5556,465
889,465,12800.0,86400.0,2720
890,2720,12833.3333,86400.0,2526
891,2526,12833.3333,86416.6667,1159
892,1159,12833.3333,86416.6667,330
893,330,12833.3333,86416.6667,3231
894,3231,12800.0,86433.3333,643
895,643,12783.3333,86433.3333,688
896,688,12783.3333,86483.3333,499
897,499,12766.6667,86533.3333,2276
898,2276,12750.0,86566.6667,2278
899,2278,12750.0,86566.6667,2659
900,2659,12750.0,86566.6667,2567
901,2567,12783.3333,86600.0,1117
902,1117,12750.0,86616.6667,93
903,93,12733.3333,86616.6667,2863
904,2863,12716.6667,86650.0,2053
905,2053,12683.3333,86633.3333,2171
906,2171,12683.3333,86600.0,1023
907,1023,12700.0,86566.6667,1814
908,1814,12674.4444,86570.8333,3138
909,3138,12666.6667,86583.3333,3122
910,3122,12666.6667,86583.3333,290
911,290,12616.6667,86616.6667,248
912,248,12616.6667,86616.6667,226
913,226,12616.6667,86616.6667,2415
914,2415,12566.6667,86600.0,3311
915,3311,12566.6667,86600.0,272
916,272,12566.6667,86600.0,1874
917,1874,12566.6667,86600.0,450
918,450,12550.0,86600.0,451
919,451,12516.6667,86616.6667,981
920,981,12500.0,86600.0,1682
921,1682,12516.6667,86600.0,1956
922,1956,12541.1111,86579.4444,3102
923,3102,12541.1111,86579.4444,294
924,294,12544.4444,86546.6667,3314
925,3314,12544.4444,86546.6667,894
926,894,12533.3333,86550.0,569
927,569,12516.6667,86550.0,1460
928,1460,12516.6667,86533.3333,2546
929,2546,12516.6667,86483.3333,944
930,944,12550.0,86483.3333,528
931,528,12600.0,86500.0,3489
932,3489,12586.6667,86505.5556,2680
933,2680,12583.3333,86516.6667,3114
934,3114,12583.3333,86516.6667,516
935,516,12566.6667,86533.3333,2751
936,2751,12600.0,86550.0,3116
937,3116,12600.0,86550.0,3488
938,3488,12613.0556,86557.2222,3118
939,3118,12616.6667,86533.3333,886
940,886,12616.6667,86533.3333,3104
941,3104,12632.2222,86543.6111,3486
942,3486,12632.2222,86543.6111,3487
943,3487,12632.2222,86543.6111,2048
944,2048,12632.2222,86543.6111,424
945,424,12650.0,86533.3333,2178
946,2178,12666.6667,86533.3333,1532
947,1532,12683.3333,86516.6667,1663
948,1663,12683.3333,86483.3333,1887
949,1887,12700.0,86516.6667,446
950,446,12716.6667,86516.6667,2063
951,2063,12733.3333,86516.6667,2942
952,2942,12733.3333,86483.3333,3196
953,3196,12733.3333,86450.0,910
954,910,12750.0,86450.0,2759
955,2759,12750.0,86416.6667,2657
956,2657,12750.0,86400.0,3481
957,3481,12727.2222,86380.8333,2633
958,2633,12727.2222,86380.8333,2177
959,2177,12727.2222,86380.8333,2174
960,2174,12727.2222,86380.8333,1925
961,1925,12727.2222,86380.8333,273
962,273,12683.3333,86350.0,2393
963,2393,12700.0,86316.6667,2771
964,2771,12716.6667,86300.0,2773
965,2773,12716.6667,86300.0,3134
966,3134,12716.6667,86300.0,3137
967,3137,12716.6667,86300.0,2835
968,2835,12700.0,86283.3333,2589
969,2589,12733.3333,86250.0,866
970,866,12716.6667,86233.3333,3124
971,3124,12733.3333,86216.6667,1795
972,1795,12733.3333,86216.6667,2647
973,2647,12766.6667,86200.0,1841
974,1841,12750.0,86183.3333,1825
975,1825,12733.3333,86183.3333,224
976,224,12700.0,86150.0,2003
977,2003,12700.0,86150.0,225
978,225,12700.0,86150.0,488
979,488,12666.6667,86150.0,3093
980,3093,12628.8889,86135.5556,1701
981,1701,12628.8889,86135.5556,328
982,328,12600.0,86150.0,3075
983,3075,12600.0,86150.0,1745
984,1745,12583.3333,86133.3333,3095
985,3095,12583.3333,86133.3333,3106
986,3106,12583.3333,86100.0,2414
987,2414,12583.3333,86100.0,1080
988,1080,12601.3889,86042.7778,3458
989,3458,12612.5,86006.3889,3459
990,3459,12634.7222,86012.5,1681
991,1681,12633.3333,86016.6667,162
992,162,12650.0,86033.3333,560
993,560,12666.6667,86050.0,2779
994,2779,12633.3333,86066.6667,3140
995,3140,12633.3333,86066.6667,143
996,143,12650.0,86100.0,1544
997,1544,12669.1667,86091.1111,1803
998,1803,12669.1667,86091.1111,1804
999,1804,12669.1667,86091.1111,3480
1000,3480,12669.1667,86091.1111,3197
1001,3197,12669.1667,86091.1111,1741
1002,1741,12700.0,86100.0,2426
1003,2426,12716.6667,86116.6667,1378
1004,1378,12730.5556,86125.0,3026
1005,3026,12730.5556,86125.0,2897
1006,2897,12730.5556,86125.0,1636
1007,1636,12750.0,86133.3333,2625
1008,2625,12766.6667,86133.3333,2360
1009,2360,12775.5556,86147.7778,2882
1010,2882,12797.7778,86146.3889,1045
1011,1045,12816.6667,86183.3333,2539
1012,2539,12833.3333,86166.6667,1195
1013,1195,12866.6667,86150.0,661
1014,661,12900.0,86116.6667,2011
1015,2011,12900.0,86116.6667,257
1016,257,12866.6667,86116.6667,1004
1017,1004,12850.0,86116.6667,382
1018,382,12851.1111,86099.4444,381
1019,381,12850.0,86100.0,514
1020,514,12816.6667,86116.6667,3381
1021,3381,12800.0,86100.0,1923
1022,1923,12766.6667,86100.0,3162
1023,3162,12794.7222,86079.1667,3469
1024,3469,12825.5556,86053.0556,3467
1025,3467,12805.8333,86034.7222,3464
1026,3464,12775.8333,86030.5556,3047
1027,3047,12766.6667,86033.3333,3051
1028,3051,12766.6667,86033.3333,2813
1029,2813,12783.3333,86016.6667,3202
1030,3202,12783.3333,86016.6667,3463
1031,3463,12772.5,86009.1667,3190
1032,3190,12783.3333,86000.0,3154
1033,3154,12783.3333,86000.0,3465
1034,3465,12801.1111,86008.3333,3466
1035,3466,12823.0556,86020.0,2244
1036,2244,12833.3333,86033.3333,558
1037,558,12866.6667,86016.6667,2153
1038,2153,12866.6667,85983.3333,2154
1039,2154,12866.6667,85983.3333,3282
1040,3282,12850.0,85966.6667,2831
1041,2831,12850.0,85966.6667,3283
1042,3283,12850.0,85966.6667,2841
1043,2841,12833.3333,85950.0,2796
1044,2796,12816.6667,85983.3333,2578
1045,2578,12800.0,85966.6667,2474
1046,2474,12783.3333,85966.6667,3386
1047,3386,12783.3333,85950.0,1844
1048,1844,12783.3333,85950.0,1213
1049,1213,12783.3333,85950.0,1177
1050,1177,12783.3333,85950.0,1140
1051,1140,12783.3333,85950.0,1406
1052,1406,12800.0,85916.6667,1403
1053,1403,12800.0,85916.6667,1401
1054,1401,12800.0,85916.6667,2726
1055,2726,12783.3333,85900.0,2359
1056,2359,12800.0,85883.3333,341
1057,341,12816.6667,85850.0,2629
1058,2629,12816.6667,85850.0,1156
1059,1156,12833.3333,85883.3333,1157
1060,1157,12833.3333,85883.3333,947
1061,947,12866.6667,85866.6667,949
1062,949,12866.6667,85866.6667,464
1063,464,12883.3333,85883.3333,510
1064,510,12866.6667,85900.0,1905
1065,1905,12850.0,85900.0,1969
1066,1969,12833.3333,85916.6667,2574
1067,2574,12850.0,85933.3333,2152
1068,2152,12866.6667,85933.3333,2438
1069,2438,12900.0,85916.6667,1408
1070,1408,12916.6667,85916.6667,1661
1071,1661,12916.6667,85950.0,68
1072,68,12916.6667,85966.6667,60
1073,60,12916.6667,85966.6667,59
1074,59,12916.6667,85966.6667,1580
1075,1580,12900.0,85966.6667,25
1076,25,12900.0,85983.3333,291
1077,291,12933.3333,85983.3333,2500
1078,2500,12916.6667,86016.6667,1049
1079,1049,12912.7778,86025.8333,1044
1080,1044,12912.7778,86025.8333,2117
1081,2117,12916.6667,86033.3333,3468
1082,3468,12902.5,86059.1667,1537
1083,1537,12884.7222,86055.2778,3049
1084,3049,12885.5556,86081.9444,3046
1085,3046,12885.5556,86081.9444,3391
1086,3391,12916.6667,86066.6667,3471
1087,3471,12935.8333,86073.3333,770
1088,770,12950.0,86050.0,3470
1089,3470,12942.5,86014.7222,2575
1090,2575,12966.6667,86000.0,3473
1091,3473,12971.6667,86002.5,3474
1092,3474,12993.0556,86001.9444,1402
1093,1402,13000.0,86016.6667,1405
1094,1405,13000.0,86016.6667,1288
1095,1288,12992.7778,86030.2778,2582
1096,2582,12992.7778,86030.2778,3472
1097,3472,12979.4444,86029.4444,2004
1098,2004,12970.2778,86045.5556,2959
1099,2959,12970.2778,86045.5556,2513
1100,2513,12966.6667,86066.6667,1337
1101,1337,12983.3333,86083.3333,3475
1102,3475,13000.0,86070.5556,2163
1103,2163,13016.6667,86066.6667,1973
1104,1973,13016.6667,86083.3333,1540
1105,1540,13033.3333,86083.3333,31
1106,31,13050.0,86050.0,1530
1107,1530,13050.0,86033.3333,1379
1108,1379,13083.3333,86033.3333,1711
1109,1711,13083.3333,86033.3333,2605
1110,2605,13116.6667,86016.6667,2564
1111,2564,13133.3333,85983.3333,2170
1112,2170,13100.0,86000.0,153
1113,153,13066.6667,86000.0,254
1114,254,13066.6667,86000.0,292
1115,292,13066.6667,86000.0,2229
1116,2229,13033.3333,86000.0,2640
1117,2640,13033.3333,86000.0,236
1118,236,13016.6667,85983.3333,316
1119,316,13016.6667,85983.3333,2421
1120,2421,13016.6667,85983.3333,3392
1121,3392,13000.0,85966.6667,1155
1122,1155,12966.6667,85950.0,1577
1123,1577,12950.0,85933.3333,1573
1124,1573,12950.0,85933.3333,1355
1125,1355,12966.6667,85916.6667,1356
1126,1356,12966.6667,85916.6667,1178
1127,1178,13000.0,85933.3333,596
1128,596,13000.0,85933.3333,2852
1129,2852,13016.6667,85916.6667,1877
1130,1877,13066.6667,85900.0,1102
1131,1102,13066.6667,85916.6667,1954
1132,1954,13066.6667,85916.6667,2313
1133,2313,13066.6667,85916.6667,2314
1134,2314,13066.6667,85916.6667,1801
1135,1801,13100.0,85916.6667,2044
1136,2044,13100.0,85916.6667,3186
1137,3186,13100.0,85916.6667,180
1138,180,13133.3333,85933.3333,2896
1139,2896,13133.3333,85933.3333,999
1140,999,13166.6667,85950.0,150
1141,150,13166.6667,85950.0,1086
1142,1086,13183.3333,85916.6667,2908
1143,2908,13183.3333,85916.6667,2909
1144,2909,13183.3333,85916.6667,639
1145,639,13183.3333,85916.6667,865
1146,865,13200.0,85916.6667,487
1147,487,13166.6667,85850.0,480
1148,480,13166.6667,85850.0,2494
1149,2494,13116.6667,85816.6667,1789
1150,1789,13150.0,85750.0,3139
1151,3139,13166.6667,85716.6667,3144
1152,3144,13166.6667,85716.6667,916
1153,916,13250.0,85833.3333,912
1154,912,13266.6667,85833.3333,1623
1155,1623,13300.0,85850.0,94
1156,94,13300.0,85850.0,2342
1157,2342,13233.3333,85883.3333,1975
1158,1975,13233.3333,85883.3333,3359
1159,3359,13250.0,85900.0,239
1160,239,13233.3333,85933.3333,2982
1161,2982,13233.3333,85933.3333,240
1162,240,13233.3333,85933.3333,1426
1163,1426,13233.3333,85966.6667,149
1164,149,13233.3333,85966.6667,532
1165,532,13266.6667,86050.0,1748
1166,1748,13300.0,86083.3333,1568
1167,1568,13333.3333,86050.0,485
1168,485,13333.3333,86050.0,1657
1169,1657,13366.6667,86083.3333,128
1170,128,13366.6667,86083.3333,1550
1171,1550,13333.3333,86116.6667,2947
1172,2947,13316.6667,86150.0,2716
1173,2716,13316.6667,86150.0,28
1174,28,13300.0,86183.3333,599
1175,599,13300.0,86183.3333,1048
1176,1048,13283.3333,86216.6667,1047
1177,1047,13283.3333,86216.6667,1042
1178,1042,13283.3333,86216.6667,2267
1179,2267,13300.0,86266.6667,158
1180,158,13300.0,86266.6667,211
1181,211,13316.6667,86250.0,2392
1182,2392,13316.6667,86250.0,3010
1183,3010,13350.0,86266.6667,2165
1184,2165,13350.0,86266.6667,2157
1185,2157,13350.0,86266.6667,169
1186,169,13350.0,86266.6667,2311
1187,2311,13366.6667,86200.0,2672
1188,2672,13366.6667,86200.0,1455
1189,1455,13416.6667,86116.6667,2264
1190,2264,13416.6667,86116.6667,2286
1191,2286,13416.6667,86116.6667,2287
1192,2287,13416.6667,86116.6667,1820
1193,1820,13416.6667,86050.0,1671
1194,1671,13433.3333,85933.3333,556
1195,556,13450.0,85916.6667,1630
1196,1630,13483.3333,85916.6667,1629
1197,1629,13483.3333,85916.6667,3281
1198,3281,13483.3333,85916.6667,1429
1199,1429,13516.6667,85950.0,2285
1200,2285,13516.6667,85950.0,3297
1201,3297,13533.3333,85916.6667,907
1202,907,13533.3333,85916.6667,2363
1203,2363,13550.0,85783.3333,2132
1204,2132,13550.0,85783.3333,2266
1205,2266,13616.6667,85833.3333,2262
1206,2262,13616.6667,85833.3333,47
1207,47,13616.6667,85833.3333,1904
1208,1904,13616.6667,85950.0,1035
1209,1035,13566.6667,86033.3333,3228
1210,3228,13533.3333,86066.6667,1784
1211,1784,13600.0,86083.3333,5
1212,5,13616.6667,86050.0,4
1213,4,13616.6667,86050.0,2
1214,2,13616.6667,86050.0,2361
1215,2361,13616.6667,86050.0,1615
1216,1615,13616.6667,86050.0,585
1217,585,13650.0,86033.3333,2175
1218,2175,13650.0,86083.3333,1788
1219,1788,13666.6667,86116.6667,2974
1220,2974,13666.6667,86116.6667,943
1221,943,13700.0,86100.0,974
1222,974,13733.3333,86116.6667,973
1223,973,13733.3333,86116.6667,146
1224,146,13733.3333,86116.6667,145
1225,145,13733.3333,86116.6667,3023
1226,3023,13716.6667,86133.3333,2627
1227,2627,13716.6667,86133.3333,2173
1228,2173,13716.6667,86133.3333,975
1229,975,13700.0,86150.0,137
1230,137,13700.0,86150.0,342
1231,342,13666.6667,86166.6667,343
1232,343,13666.6667,86166.6667,1920
1233,1920,13650.0,86183.3333,2183
1234,2183,13650.0,86183.3333,2150
1235,2150,13650.0,86183.3333,2209
1236,2209,13650.0,86150.0,89
1237,89,13633.3333,86133.3333,1656
1238,1656,13633.3333,86133.3333,2839
1239,2839,13566.6667,86166.6667,3332
1240,3332,13566.6667,86166.6667,728
1241,728,13550.0,86166.6667,729
1242,729,13550.0,86166.6667,733
1243,733,13550.0,86166.6667,741
1244,741,13550.0,86166.6667,1038
1245,1038,13483.3333,86200.0,937
1246,937,13450.0,86283.3333,144
1247,144,13450.0,86283.3333,1839
1248,1839,13450.0,86333.3333,1128
1249,1128,13450.0,86333.3333,156
1250,156,13450.0,86333.3333,1590
1251,1590,13516.6667,86333.3333,2609
1252,2609,13516.6667,86333.3333,763
1253,763,13566.6667,86350.0,3400
1254,3400,13566.6667,86350.0,288
1255,288,13533.3333,86283.3333,553
1256,553,13566.6667,86233.3333,408
1257,408,13566.6667,86233.3333,2792
1258,2792,13583.3333,86233.3333,3143
1259,3143,13583.3333,86233.3333,140
1260,140,13583.3333,86283.3333,845
1261,845,13583.3333,86283.3333,3027
1262,3027,13633.3333,86316.6667,3370
1263,3370,13683.3333,86316.6667,2850
1264,2850,13683.3333,86316.6667,859
1265,859,13683.3333,86316.6667,566
1266,566,13700.0,86250.0,3393
1267,3393,13683.3333,86233.3333,578
1268,578,13816.6667,86200.0,168
1269,168,13833.3333,86200.0,1589
1270,1589,13833.3333,86200.0,1054
1271,1054,13816.6667,86183.3333,1477
1272,1477,13816.6667,86183.3333,1055
1273,1055,13816.6667,86183.3333,1658
1274,1658,13833.3333,86133.3333,555
1275,555,13833.3333,86133.3333,303
1276,303,13883.3333,86133.3333,2184
1277,2184,13916.6667,86133.3333,3034
1278,3034,13950.0,86116.6667,230
1279,230,14066.6667,86083.3333,228
1280,228,14066.6667,86083.3333,229
1281,229,14066.6667,86083.3333,279
1282,279,14050.0,86066.6667,280
1283,280,14050.0,86066.6667,370
1284,370,13866.6667,86016.6667,2445
1285,2445,13866.6667,86016.6667,1522
1286,1522,13833.3333,86050.0,2356
1287,2356,13833.3333,86050.0,731
1288,731,13766.6667,86016.6667,740
1289,740,13766.6667,86016.6667,1312
1290,1312,13766.6667,86016.6667,2970
1291,2970,13800.0,85866.6667,181
1292,181,13800.0,85866.6667,76
1293,76,13866.6667,85733.3333,2607
1294,2607,13700.0,85683.3333,762
1295,762,13533.3333,85533.3333,1185
1296,1185,13366.6667,85683.3333,1183
1297,1183,13366.6667,85683.3333,2822
1298,2822,13266.6667,85516.6667,544
1299,544,13266.6667,85516.6667,67
1300,67,13233.3333,85383.3333,104
1301,104,13200.0,85250.0,1767
1302,1767,13250.0,85250.0,2187
1303,2187,13416.6667,85266.6667,2911
1304,2911,13433.3333,85250.0,3069
1305,3069,13433.3333,85250.0,1060
1306,1060,13516.6667,85250.0,3344
1307,3344,13783.3333,85400.0,3347
1308,3347,13783.3333,85400.0,3374
1309,3374,13783.3333,85400.0,2263
1310,2263,14066.6667,85300.0,50
1311,50,14066.6667,85300.0,37
1312,37,14066.6667,85300.0,1897
1313,1897,14133.3333,85450.0,30
1314,30,14133.3333,85466.6667,1127
1315,1127,14150.0,85433.3333,340
1316,340,14183.3333,85400.0,3348
1317,3348,14200.0,85383.3333,1254
1318,1254,14166.6667,85266.6667,3369
1319,3369,14200.0,85183.3333,3417
1320,3417,14250.0,85116.6667,462
1321,462,14283.3333,85183.3333,2128
1322,2128,14283.3333,85216.6667,3356
1323,3356,14283.3333,85250.0,1201
1324,1201,14283.3333,85250.0,1202
1325,1202,14300.0,85166.6667,1076
1326,1076,14316.6667,85166.6667,3258
1327,3258,14316.6667,85166.6667,2095
1328,2095,14350.0,85183.3333,55
1329,55,14366.6667,85200.0,1316
1330,1316,14366.6667,85216.6667,190
1331,190,14383.3333,85200.0,2197
1332,2197,14466.6667,85183.3333,1315
1333,1315,14466.6667,85166.6667,84
1334,84,14533.3333,85083.3333,3376
1335,3376,14500.0,85000.0,54
1336,54,14566.6667,85000.0,1028
1337,1028,14583.3333,85033.3333,372
1338,372,14733.3333,85000.0,373
1339,373,14733.3333,85000.0,374
1340,374,14733.3333,85000.0,3396
1341,3396,14766.6667,84933.3333,3135
1342,3135,14800.0,84783.3333,512
1343,512,14766.6667,84766.6667,3365
1344,3365,14733.3333,84750.0,3368
1345,3368,14733.3333,84750.0,3366
1346,3366,14733.3333,84750.0,2115
1347,2115,14700.0,84750.0,2114
1348,2114,14700.0,84750.0,444
1349,444,14700.0,84733.3333,3011
1350,3011,14600.0,84750.0,3012
1351,3012,14600.0,84750.0,193
1352,193,14650.0,84700.0,192
1353,192,14650.0,84700.0,3416
1354,3416,14666.6667,84700.0,893
1355,893,14666.6667,84700.0,892
1356,892,14666.6667,84700.0,388
1357,388,14683.3333,84683.3333,2330
1358,2330,14666.6667,84650.0,868
1359,868,14666.6667,84650.0,826
1360,826,14633.3333,84650.0,602
1361,602,14633.3333,84650.0,2131
1362,2131,14650.0,84600.0,2127
1363,2127,14650.0,84600.0,210
1364,210,14650.0,84566.6667,2134
1365,2134,14650.0,84550.0,1150
1366,1150,14633.3333,84550.0,1286
1367,1286,14633.3333,84533.3333,348
1368,348,14616.6667,84500.0,1121
1369,1121,14616.6667,84466.6667,46
1370,46,14616.6667,84466.6667,1210
1371,1210,14666.6667,84400.0,1974
1372,1974,14666.6667,84400.0,2739
1373,2739,14600.0,84433.3333,3016
1374,3016,14600.0,84433.3333,2120
1375,2120,14566.6667,84433.3333,2121
1376,2121,14566.6667,84433.3333,1311
1377,1311,14433.3333,84483.3333,3256
1378,3256,14016.6667,84583.3333,3257
1379,3257,14016.6667,84583.3333,3438
1380,3438,13966.6667,84516.6667,2315
1381,2315,13966.6667,84416.6667,989
1382,989,13883.3333,84400.0,1816
1383,1816,13883.3333,84400.0,376
1384,376,13866.6667,84516.6667,2968
1385,2968,13883.3333,84566.6667,2005
1386,2005,13883.3333,84566.6667,2701
1387,2701,13850.0,84566.6667,2451
1388,2451,13850.0,84600.0,2700
1389,2700,13833.3333,84633.3333,2823
1390,2823,13966.6667,84683.3333,63
1391,63,13800.0,84883.3333,62
1392,62,13800.0,84883.3333,2793
1393,2793,13716.6667,84933.3333,2900
1394,2900,13683.3333,84950.0,2901
1395,2901,13683.3333,84950.0,3422
1396,3422,13650.0,84950.0,1817
1397,1817,13650.0,85016.6667,2059
1398,2059,13566.6667,84933.3333,1640
1399,1640,13516.6667,84900.0,1584
1400,1584,13383.3333,84966.6667,157
1401,157,13400.0,84900.0,2104
1402,2104,13400.0,84900.0,2105
1403,2105,13466.6667,84783.3333,2926
1404,2926,13466.6667,84783.3333,2103
1405,2103,13466.6667,84783.3333,335
1406,335,13583.3333,84783.3333,1806
1407,1806,13616.6667,84800.0,184
1408,184,13650.0,84833.3333,2224
1409,2224,13650.0,84833.3333,3401
1410,3401,13650.0,84833.3333,88
1411,88,13650.0,84833.3333,66
1412,66,13666.6667,84866.6667,38
1413,38,13700.0,84850.0,39
1414,39,13700.0,84850.0,2218
1415,2218,13700.0,84850.0,73
1416,73,13700.0,84850.0,75
1417,75,13700.0,84850.0,1902
1418,1902,13733.3333,84783.3333,1903
1419,1903,13733.3333,84783.3333,1907
1420,1907,13733.3333,84783.3333,1371
1421,1371,13733.3333,84783.3333,346
1422,346,13733.3333,84766.6667,360
1423,360,13733.3333,84766.6667,1448
1424,1448,13683.3333,84616.6667,2965
1425,2965,13683.3333,84566.6667,3337
1426,3337,13700.0,84550.0,2694
1427,2694,13666.6667,84450.0,1223
1428,1223,13600.0,84350.0,915
1429,915,13316.6667,84450.0,2188
1430,2188,13316.6667,84433.3333,205
1431,205,13316.6667,84433.3333,2505
1432,2505,13333.3333,84366.6667,2877
1433,2877,13416.6667,84250.0,308
1434,308,13416.6667,84250.0,305
1435,305,13416.6667,84250.0,2222
1436,2222,13450.0,84266.6667,2220
1437,2220,13450.0,84266.6667,82
1438,82,13450.0,84266.6667,80
1439,80,13450.0,84266.6667,78
1440,78,13450.0,84266.6667,42
1441,42,13450.0,84266.6667,2365
1442,2365,13483.3333,84216.6667,3424
1443,3424,13500.0,84216.6667,3426
1444,3426,13500.0,84216.6667,3427
1445,3427,13500.0,84216.6667,1141
1446,1141,13483.3333,84166.6667,1142
1447,1142,13483.3333,84166.6667,2093
1448,2093,13466.6667,84166.6667,2123
1449,2123,13466.6667,84166.6667,1597
1450,1597,13483.3333,84083.3333,1596
1451,1596,13483.3333,84083.3333,1595
1452,1595,13483.3333,84083.3333,3285
1453,3285,13433.3333,83933.3333,2147
1454,2147,13616.6667,84016.6667,35
1455,35,13600.0,83916.6667,339
1456,339,13600.0,83916.6667,1620
1457,1620,13666.6667,83700.0,1619
1458,1619,13666.6667,83700.0,1618
1459,1618,13666.6667,83700.0,2099
1460,2099,13700.0,83700.0,2102
1461,2102,13700.0,83700.0,2929
